120 100 15000.0
3 13 119 2672095.2
68 23 69 1284992.7
27 6 64 1459548.9
9 2 66 1431885.5
29 33 73 981146.9
79 20 85 1869724.9
18 10 48 1126397.8
31 8 108 2493333.0
90 74 91 566809.4
17 10 36 612683.2
85 28 94 1817643.1
77 82 88 216454.8
100 76 113 1029226.6
70 59 97 1018338.3
4 4 54 1439443.4
97 54 80 781106.1
12 10 107 2330163.8
25 93 103 309623.4
86 13 20 311912.4
51 26 113 1979723.0
63 4 83 2078466.7
53 12 116 2651219.8
5 33 98 1681744.8
20 100 117 547087.6
23 36 93 1277372.8
88 53 113 1459909.3
52 67 115 1066135.6
50 26 89 1600101.0
80 17 103 2216215.7
45 24 101 1860743.5
94 28 107 2059832.2
55 69 72 201842.1
53 66 71 280196.2
98 12 101 2415690.9
2 46 103 1440386.0
97 31 82 1377619.3
95 66 88 619234.7
19 68 91 686581.7
74 37 71 831774.6
69 24 57 886263.9
38 22 58 1010029.9
2 75 98 662159.7
25 35 38 140047.8
20 63 119 1429723.6
51 22 74 1163903.3
2 85 105 587998.0
45 46 97 1319612.3
69 20 87 1662713.9
100 20 86 1833749.3
27 26 43 428812.3
11 50 69 553543.5
2 26 39 451803.6
91 54 106 1530159.2
98 13 97 2266333.2
34 55 75 629806.2
62 6 66 1585829.1
1 107 115 318236.3
60 20 109 2207147.5
71 66 107 1083231.5
51 30 56 659819.7
25 35 115 1845284.0
16 24 73 1071458.5
61 86 95 419415.5
15 33 66 844946.2
73 83 84 62038.0
24 41 74 1169271.1
10 93 115 678859.3
32 59 70 447793.2
76 22 92 1618228.0
87 12 49 995293.5
76 106 116 370395.7
62 36 78 1091068.0
80 54 87 952263.4
12 2 90 2018783.8
44 106 117 368459.1
39 32 69 1071115.8
51 32 62 728741.1
56 11 41 853104.9
14 7 25 616849.0
69 60 108 1281451.8
6 85 98 585910.3
36 4 109 2392730.4
22 11 18 219944.0
78 14 105 2297212.1
14 107 119 459981.5
15 104 117 501339.3
93 12 14 131136.1
18 26 70 1110130.6
97 83 83 99439.3
80 37 63 792712.6
59 64 107 1150458.2
56 54 111 1429600.3
17 50 83 974369.0
60 69 90 565828.6
46 79 117 1041630.3
61 45 117 1913358.3
78 28 92 1646430.0
71 54 84 871431.7
74 21 42 711396.5
74 84 111 781582.5
70 61 117 1461734.7
85 107 115 241453.4
47 58 79 603241.2
73 9 54 1151340.9
25 20 66 1224896.3
48 36 65 678435.1
77 111 115 94012.7
98 66 101 948365.0
18 103 105 146657.7
39 47 118 1964620.9
61 47 118 1862596.2
62 9 84 1911717.3
99 31 55 724783.7
58 9 30 592441.3
44 35 37 117004.0
19 70 90 590359.2
36 18 98 1777703.0
31 53 60 248041.2
85 34 47 464500.3
60 30 70 1087919.6
87 40 43 168556.4
64 68 106 986714.8
70 39 99 1651617.5
12 1 99 2240323.8
26 21 63 1238172.9
53 28 117 2242542.9
1 46 96 1352371.9
64 20 33 344687.6
90 35 36 40790.0
86 36 72 932818.2
92 26 56 915802.5
20 45 108 1586341.8
60 82 120 1014225.0
73 71 86 425168.3
90 63 65 169798.5
45 22 67 1070631.6
20 35 84 1188441.5
50 61 61 85170.7
29 78 78 14212.1
90 78 112 966074.9
9 58 101 1210918.3
70 15 100 2098089.1
25 20 65 1191456.2
87 61 107 1257821.3
65 16 34 587149.5
48 43 52 247043.1
96 61 71 439672.3
34 40 49 396200.7
39 21 28 234479.3
91 2 20 477169.9
61 44 97 1375400.4
34 92 107 543602.4
16 1 79 1677396.6
15 25 40 390669.6
62 44 48 165998.1
50 3 99 2398729.8
62 37 92 1437821.4
33 58 69 385888.7
95 24 49 612155.5
46 23 119 2440400.6
47 36 56 766863.3
77 42 101 1464222.0
59 1 20 541077.1
80 25 93 1796785.6
98 54 63 379672.2
37 39 41 117060.2
62 56 94 1037925.9
77 19 36 575473.6
28 47 93 1194321.4
86 5 81 2012252.9
64 86 109 663699.3
28 1 82 2169823.2
7 2 81 2098834.7
6 66 111 1331494.9
10 30 95 1723614.7
44 17 32 489202.6
19 86 103 580269.6
65 9 87 1808620.9
99 47 82 1038310.0
76 23 95 1657251.6
30 14 37 593059.7
67 77 102 599842.7
66 22 22 56683.6
80 28 76 1293689.2
28 2 92 2364870.2
12 53 112 1577954.9
47 3 100 2551306.8
76 7 32 700905.0
13 8 60 1362457.7
93 10 53 1229919.0
74 66 118 1278961.2
71 61 70 368360.7
32 86 97 387937.0
62 7 76 1785682.4
56 50 116 1697583.4
65 79 87 212487.9
76 101 112 386522.3
55 18 38 563092.2
64 67 92 682685.2
65 34 37 82049.6
31 35 118 2154567.2
69 13 101 2130945.3
7 34 37 109934.2
43 44 47 111699.3
98 52 82 884600.9
55 96 101 256245.7
54 14 111 2201736.3
92 1 47 1181467.5
23 1 78 1783751.9
17 27 44 535851.3
78 6 22 529576.3
70 88 106 567013.6
91 13 65 1380189.5
82 36 112 1968321.5
29 38 93 1322872.5
100 73 115 1167764.3
72 90 116 756006.2
84 31 90 1626355.1
95 37 95 1498255.7
26 5 84 2091919.6
61 57 110 1495076.2
57 45 49 217861.6
33 50 61 260765.7
60 38 81 1183759.3
91 3 64 1533147.6
75 56 57 113503.7
31 34 94 1574972.4
99 94 104 366714.2
34 59 101 1103491.6
36 4 59 1373028.3
100 1 1 65336.7
34 101 105 218474.4
6 59 113 1458786.8
71 59 68 359515.8
73 30 59 853847.2
40 110 117 194982.5
81 58 110 1240604.7
73 53 83 860926.6
38 91 116 699391.6
36 8 42 896419.5
94 79 109 843441.2
48 60 64 212750.0
30 69 86 671828.9
45 47 102 1365004.3
52 28 33 173221.1
9 21 95 1927420.1
83 5 17 481209.9
49 63 106 1252531.5
69 71 92 667394.6
92 63 64 31982.5
90 25 118 2408029.1
69 12 40 690152.2
44 92 110 565378.5
22 15 61 1380479.2
51 51 73 632577.8
33 11 106 2287563.6
33 43 48 229936.9
82 25 103 2138706.5
60 60 86 686805.5
45 6 117 2679601.5
15 51 97 1232770.5
35 52 61 318442.3
45 17 71 1308822.6
27 32 52 554863.0
38 55 118 1614636.7
36 85 100 411208.0
6 89 91 227346.4
82 54 72 613433.3
15 9 26 588571.7
91 23 31 359631.9
34 12 107 2415134.6
59 26 114 2243683.3
72 15 62 1366250.3
7 61 113 1393901.4
11 62 63 89944.5
43 81 96 730765.4
71 61 86 718709.3
58 34 43 385463.8
34 66 113 1330776.7
33 88 102 400765.6
94 94 95 108094.1
32 38 45 257815.3
76 6 76 1706623.7
23 6 106 2353511.3
15 5 120 2948571.2
59 51 57 247578.1
57 81 93 396003.8
42 1 116 2919532.9
55 17 42 673346.0
1 2 42 988125.1
1 52 95 1202447.1
23 79 114 1025067.5
38 54 92 1060820.8
47 20 60 1283878.3
74 54 90 826045.6
35 20 96 2031004.7
35 13 48 983787.4
57 13 77 1716359.4
77 31 94 1599410.8
25 71 107 978935.3
28 33 56 672594.9
2 48 59 343756.4
22 31 101 1894701.9
86 29 58 795105.3
23 54 109 1362400.7
73 3 29 698517.4
53 49 81 918401.8
98 1 113 3158835.8
14 79 90 331732.5
46 53 63 326016.1
8 20 79 1552750.4
75 91 108 602874.6
89 11 58 1162800.2
58 10 110 2261742.9
84 66 81 470074.5
68 34 67 1027235.8
89 85 108 656584.7
41 51 84 964448.4
77 78 114 807986.7
49 5 37 961276.9
53 69 75 318190.1
100 105 110 237134.5
49 34 45 440623.3
7 80 120 1110568.8
25 102 119 366803.3
72 79 112 869849.8
42 6 84 1977198.6
21 83 99 475442.0
88 55 59 133678.2
99 28 91 1724827.3
1 18 90 1848002.7
40 48 48 87405.3
77 21 59 1037478.6
18 17 96 2098027.6
78 100 114 361656.8
43 68 86 633383.0
33 11 17 247093.4
88 33 43 327283.9
61 17 65 1166737.6
38 69 99 882266.6
42 49 108 1670418.9
14 25 57 912854.4
98 46 68 770153.8
55 21 80 1689111.9
56 10 94 2096299.4
9 64 119 1518819.6
49 41 101 1534545.9
23 50 70 493018.1
39 26 117 2494510.5
18 6 77 1789978.6
74 69 79 346071.6
95 25 50 671494.8
38 23 110 2196271.5
37 2 47 1345361.3
24 8 11 213203.6
38 4 52 1295267.8
57 11 57 1265500.5
48 10 52 1161880.5
66 43 90 1381915.6
66 59 89 884703.4
79 6 27 666119.9
46 63 68 148827.5
1 91 101 389074.8
72 20 74 1569623.8
20 6 42 1022506.0
84 22 84 1733543.7
56 6 79 1952852.5
95 101 118 581706.1
72 57 70 495138.2
60 73 99 694690.2
22 12 78 1786144.9
44 72 97 804000.6
18 25 58 800029.8
58 25 79 1261336.9
41 5 7 236635.5
76 19 112 2174597.3
82 17 19 115765.1
78 91 119 771296.9
4 59 62 229365.1
6 40 71 906407.9
8 22 39 494116.5
90 53 61 348239.3
13 55 108 1454774.7
13 51 98 1308330.5
95 9 90 2108626.4
84 18 51 1004643.0
23 31 41 245209.9
5 92 99 266917.1
81 106 117 402805.1
61 26 119 2360211.0
53 2 16 507930.8
14 63 115 1245335.1
19 42 93 1360480.3
19 95 99 122232.5
18 12 69 1431387.2
35 54 95 1124157.7
61 100 111 335878.5
2 25 38 390027.6
99 4 120 2808229.2
72 76 111 871478.4
89 25 108 1946635.2
85 4 120 2938677.1
76 97 117 601005.1
53 96 96 58070.2
35 1 18 596859.4
95 3 50 1225055.1
55 47 118 2165718.0
33 52 109 1340773.6
52 52 65 508909.2
20 10 81 1720912.2
79 90 107 493514.7
21 34 63 877781.4
31 60 94 975753.1
32 13 91 1996659.3
6 73 98 916451.1
65 5 105 2373262.9
91 2 100 2627868.7
31 81 91 384481.7
42 17 45 853138.5
56 57 59 140484.7
87 15 50 887476.9
94 50 90 1182866.9
96 64 67 196180.5
31 72 90 611502.7
73 60 118 1466270.4
39 120 120 105793.2
95 18 104 2177033.6
14 109 109 17506.9
67 29 51 771978.8
2 33 94 1574783.4
14 21 36 463632.6
30 51 53 133452.8
62 90 98 361785.9
29 34 112 1789117.1
97 57 86 866209.6
80 56 82 774191.1
72 19 60 1187324.3
63 8 102 2370438.6
71 83 99 398796.0
83 14 72 1401001.5
81 31 78 1131760.8
3 33 65 925401.4
45 32 73 947226.5
13 5 110 2701986.6
7 87 99 334989.2
28 56 75 561124.2
30 17 102 2286718.7
50 32 47 418536.5
99 33 55 693177.3
43 15 63 1238201.0
17 77 105 701373.5
8 4 120 3135060.3
50 55 82 721856.6
23 16 108 2199934.6
52 87 107 531236.3
63 1 86 2280449.0
62 1 95 2375099.6
72 72 84 382760.9
90 39 115 2025792.8
83 54 105 1363205.0
60 67 79 350988.9
31 80 112 998351.0
22 44 80 1059453.5
20 18 94 1851950.2
97 13 111 2432777.6
16 82 107 701354.0
27 21 98 1934811.2
86 64 97 839178.0
97 60 76 569301.8
73 96 106 391517.4
61 9 16 255098.7
70 11 73 1507305.2
20 54 61 288483.7
61 18 102 2077246.5
87 41 85 1306490.7
76 56 101 1050074.2
30 4 23 536761.8
22 80 99 559528.9
35 24 26 181802.7
36 69 90 500216.5
14 20 66 1284365.8
62 39 80 1093386.3
27 18 23 278833.6
7 84 112 776609.8
17 21 23 88122.2
56 65 84 555794.2
67 7 52 1287665.0
59 29 76 1230371.6
83 60 101 1145659.1
12 55 99 1129899.6
51 5 24 664614.5
90 82 97 524708.4
69 67 103 959523.1
26 75 117 1224115.7
93 49 67 643499.6
35 90 116 931618.7
40 12 55 1108431.1
79 33 59 763892.1
37 65 118 1404051.0
49 12 30 547704.6
44 108 113 212926.2
22 65 87 657699.8
84 1 19 590833.6
17 29 65 1003375.0
3 34 92 1488732.7
31 41 114 1938832.8
34 98 112 540018.7
28 62 118 1402334.2
33 47 70 649806.8
50 66 120 1522891.6
85 54 89 965356.7
91 61 88 842856.3
41 20 111 2249261.3
57 17 84 1763331.4
18 13 89 1934102.5
34 44 111 1808080.7
3 41 102 1604003.1
14 13 106 2365653.1
46 32 87 1473770.1
8 82 95 396303.8
85 5 71 1768032.5
30 44 77 998069.3
23 71 118 1211769.1
29 65 108 1149951.2
85 73 86 428116.2
89 16 86 1654473.8
5 91 103 422845.2
28 66 77 375168.4
59 32 100 1829311.9
50 7 70 1571511.2
81 3 87 1970240.9
50 56 81 678195.9
41 23 61 993197.6
25 6 92 2212120.1
95 70 97 745894.9
3 36 84 1257489.5
55 84 106 789913.3
40 35 60 686822.2
73 6 75 1797944.7
27 40 102 1667156.3
43 30 65 912311.4
97 41 114 1852581.6
100 88 103 427670.4
38 78 81 165864.0
95 61 94 1001277.0
48 18 80 1585914.5
86 37 79 1066017.7
20 36 104 1660942.6
50 45 92 1323754.8
39 17 96 2087787.7
42 59 85 704725.8
76 64 83 547323.0
69 17 54 930286.7
10 47 55 328525.0
52 118 119 104474.7
42 76 77 93845.3
85 5 34 841739.3
23 23 50 735231.0
1 56 90 992178.5
100 43 67 802693.1
93 35 112 1993443.2
45 107 115 267740.2
46 61 93 800212.4
90 54 60 219361.5
56 23 57 972297.9
83 61 81 614078.3
1 60 116 1516455.3
1 65 94 790926.2
17 4 87 2018490.8
19 56 77 645655.1
84 5 82 1995284.6
92 94 109 501973.3
45 8 92 2102740.0
93 2 38 1070163.7
10 4 4 83673.9
100 25 101 2003629.0
19 79 120 1062155.5
78 39 70 947520.8
3 28 88 1521793.7
41 28 73 1179079.6
91 43 99 1748918.8
33 21 88 1722246.6
13 54 71 542282.2
29 66 95 866883.6
51 58 88 803565.3
4 26 71 1262317.9
50 6 35 803956.0
58 34 45 441923.5
48 52 98 1232626.8
98 58 107 1373350.9
43 57 74 576564.1
85 17 59 1203661.9
7 20 104 2194407.9
64 73 115 1127266.9
52 38 92 1299089.8
25 69 116 1145406.8
73 89 106 549087.5
60 33 71 1072632.4
55 42 113 2079691.5
11 56 80 637484.6
41 7 30 667241.9
40 11 104 2270487.9
11 60 107 1189657.2
37 5 95 2404203.7
75 18 54 1035038.2
76 18 62 1074348.3
57 80 83 150837.9
14 37 67 908310.3
83 46 79 867107.2
6 6 55 1262314.1
79 36 90 1684503.1
1 81 83 124500.1
14 90 92 147364.1
8 26 57 977178.5
86 39 94 1406253.9
80 4 31 735213.7
92 27 58 947106.0
11 13 106 2324788.0
50 60 116 1527098.8
26 55 55 82750.2
75 20 101 2025324.2
17 65 110 1116821.2
41 94 99 197570.0
21 7 47 962822.2
22 12 64 1502258.4
15 75 83 304584.1
85 27 100 1980130.7
66 116 117 104002.6
5 7 44 953887.1
100 53 58 219037.3
11 19 103 2084643.5
80 106 111 222891.9
59 17 73 1476838.4
43 8 37 931681.9
95 98 110 356083.5
31 71 120 1413723.0
2 71 90 578526.0
63 51 85 928866.8
66 72 112 1109574.5
69 8 35 773546.6
18 29 64 886020.2
95 73 109 953361.0
58 12 43 963918.5
64 55 105 1197979.9
7 15 40 675443.2
2 36 76 1078116.5
57 1 113 2871114.9
11 88 111 615704.7
38 60 82 582239.2
24 33 66 1174472.3
50 13 65 1317619.6
4 105 110 191597.9
1 29 43 434335.7
74 87 102 421259.6
32 59 114 1497473.9
67 76 109 821033.8
73 61 67 237983.3
100 25 100 1983872.2
6 43 43 93385.0
74 42 61 581960.2
66 9 113 2849168.4
32 96 114 535688.7
68 23 116 2481081.7
4 57 90 1059735.5
18 47 119 1846971.9
84 105 111 242415.0
47 83 110 750317.5
39 8 9 131332.8
61 8 114 2628694.1
15 52 56 202500.3
78 27 103 1977904.6
22 24 32 273819.7
94 22 61 1120862.8
57 27 29 129453.7
33 71 115 1105425.9
67 11 103 2354768.4
74 64 66 73173.7
28 76 106 842106.6
35 82 113 1016474.9
70 115 119 154174.5
98 28 117 2585237.3
13 11 16 204411.5
82 28 103 2079791.2
61 36 85 1250510.9
76 9 69 1482751.8
49 119 119 27311.0
76 14 112 2239107.6
93 65 91 754130.2
75 52 56 149875.9
19 46 112 1727443.6
69 43 104 1599870.9
99 60 82 751692.3
45 24 89 1592988.2
87 24 77 1505140.1
35 30 57 785439.2
95 19 46 748096.9
58 78 93 389597.9
2 2 62 1515431.4
60 14 74 1541710.1
11 49 92 1084118.3
6 64 113 1367666.3
22 22 96 1975174.5
100 36 54 449395.7
53 45 65 520737.9
11 12 31 607227.4
48 2 46 1233277.0
7 73 118 1294943.6
36 12 14 107500.8
2 49 89 1030073.3
46 25 48 704585.4
76 33 90 1339226.0
74 87 116 776516.3
15 98 120 669592.7
76 38 91 1258087.9
93 60 103 1249100.1
28 3 18 478716.4
84 58 60 149267.1
5 23 65 1161114.8
41 13 31 532776.0
18 63 95 979240.2
18 105 112 243299.4
30 44 54 350148.9
54 41 98 1286159.8
2 8 101 2253958.7
100 76 81 300548.4
86 21 26 306345.0
31 13 102 2235454.6
29 3 29 760234.0
81 37 63 673987.3
90 56 73 588168.4
47 42 95 1531744.8
63 11 75 1679930.4
20 9 25 510430.2
49 47 56 345755.1
25 69 70 131297.7
16 5 81 1650760.2
87 90 117 751620.8
37 31 120 2347289.9
10 4 10 268960.5
67 51 66 431597.1
62 29 60 916858.4
21 11 13 104102.4
53 82 96 441859.3
2 37 40 192753.0
27 73 115 1146932.8
35 37 92 1523557.4
92 29 83 1393864.7
70 33 115 2147570.9
20 20 84 1518945.8
97 9 117 2674910.7
23 30 79 1054542.2
80 93 105 456523.7
54 25 28 168439.4
39 96 100 200745.2
24 20 83 1898397.6
37 2 20 617749.9
71 13 13 109186.7
22 1 5 150808.5
62 36 73 1018034.9
23 45 103 1311085.0
69 72 77 295756.6
29 105 109 187953.1
18 29 56 693360.0
57 64 94 831168.6
69 46 112 1776656.3
5 65 94 858947.6
93 58 105 1341828.9
34 67 72 246549.9
13 100 102 135302.0
82 39 45 241789.3
65 25 87 1455585.2
36 40 66 679585.6
7 62 90 863829.5
47 23 42 675054.8
96 29 91 1521341.9
4 19 66 1328522.8
30 83 89 257072.8
31 54 85 830606.2
76 99 99 91382.3
96 21 94 1778078.4
16 46 75 721432.1
94 44 50 313978.5
55 40 100 1727595.1
37 42 58 553675.5
91 64 98 1095031.7
40 66 120 1356198.4
61 13 24 297843.3
73 57 62 253509.2
64 29 115 2136647.2
11 10 60 1341500.9
27 3 66 1593013.4
15 27 59 826454.6
76 73 112 963909.9
93 15 58 1298565.1
67 10 64 1424841.1
89 35 81 1174042.1
39 51 79 854669.6
79 105 106 67480.7
17 43 114 1798066.7
80 21 70 1312972.5
16 3 102 2177340.0
18 15 120 2601189.6
93 55 81 859999.0
30 3 99 2542888.2
33 43 118 1741537.1
52 55 83 739469.1
56 29 104 1880236.8
18 20 20 41634.8
71 81 102 529393.5
34 41 102 1619147.3
69 73 112 1067296.6
22 31 88 1573232.5
29 23 93 1747032.9
28 19 63 1231558.8
84 68 86 541059.9
80 56 90 978661.5
70 23 84 1537830.1
59 26 65 1047943.6
36 69 103 751465.0
43 5 33 849590.7
3 22 93 1751929.8
67 50 82 887085.2
44 38 117 2162483.1
14 55 107 1266223.3
94 10 113 2666051.0
10 119 119 10668.4
22 15 30 547332.6
55 6 61 1437293.8
74 50 111 1458500.2
10 15 107 2348813.2
68 22 22 107149.8
66 97 103 218305.9
98 44 80 1086552.1
89 63 106 1105570.5
74 25 54 911899.2
88 86 93 281583.1
26 102 120 579064.3
100 11 107 2496234.5
61 66 117 1456396.5
17 55 112 1392656.4
49 24 55 935934.4
100 32 117 2086748.2
3 24 74 1243012.1
73 17 103 2156063.5
2 33 103 1806157.6
100 18 36 636245.5
22 1 43 1186395.9
91 24 24 97316.9
97 65 91 764290.4
100 87 104 442789.4
42 25 119 2500048.4
52 32 89 1361667.5
20 31 85 1293042.9
31 10 52 1103974.3
5 19 75 1467383.0
41 48 72 664595.5
68 105 105 48651.7
29 52 64 334725.2
67 22 40 582210.4
36 80 89 273361.0
91 89 89 57199.7
83 59 102 1169915.4
19 83 97 538608.1
61 61 103 1223701.4
11 24 112 2178287.0
89 35 102 1659752.0
87 41 118 2056060.8
61 1 76 1743967.2
18 23 39 539773.6
68 48 119 1883136.3
58 46 79 685661.5
53 2 37 1018723.2
95 29 66 981716.9
55 70 79 340668.5
50 46 117 1879400.4
79 61 81 762628.5
9 50 100 1317937.6
27 34 117 2060403.0
14 6 10 135669.3
10 1 72 1891906.6
95 1 68 1740342.3
72 66 112 1223026.7
83 77 102 776851.3
29 27 48 608083.5
92 77 81 195589.0
98 77 116 1211414.6
71 40 57 526881.0
59 57 59 163939.9
85 74 114 1121239.0
87 61 98 1089803.7
5 23 90 1789712.7
96 34 53 505853.3
81 34 113 1860615.9
35 14 102 2360476.3
96 39 66 769337.9
79 18 93 2136414.0
61 38 69 802030.2
70 3 59 1426636.9
62 5 42 1046024.1
13 43 112 1783862.5
2 7 79 1787296.2
88 59 92 822695.7
57 2 73 1921129.8
13 7 34 855213.9
50 12 31 617103.1
38 79 119 1053491.1
85 5 21 448913.2
42 50 114 1773345.5
11 69 84 440611.1
26 72 109 1074030.0
34 19 91 1811577.9
83 53 82 843886.8
100 86 104 480406.0
91 4 17 344024.8
100 39 57 564119.8
82 34 47 425072.1
50 116 117 134402.2
16 66 112 1169047.6
71 85 110 678660.8
21 36 89 1412053.6
60 39 107 1709881.4
66 14 55 1269701.1
69 24 110 2192560.1
25 49 78 832918.4
6 20 36 454025.7
52 27 47 518890.9
73 18 51 889373.7
75 42 90 1281273.6
14 55 113 1372951.6
64 13 28 384895.2
88 4 94 2216329.2
85 86 110 806053.5
31 52 98 1282370.5
40 72 117 1194251.9
66 105 116 426946.8
98 40 70 948635.5
90 2 39 1043828.6
60 40 101 1512565.8
59 59 105 1232006.1
28 38 44 314363.4
16 76 101 622538.1
78 36 98 1718443.3
100 23 46 728073.8
34 26 78 1396260.4
34 8 89 2067656.0
87 2 69 1751792.0
52 78 83 177308.5
1 44 54 312931.8
94 25 28 149988.1
60 11 58 1253087.8
79 61 61 37299.2
5 9 57 1243215.2
41 80 109 749844.6
4 101 107 255666.9
54 46 111 1469986.0
13 31 73 1145617.0
48 73 119 1196574.2
77 11 71 1582198.0
90 32 95 1769500.0
6 4 65 1580396.5
55 10 38 738236.7
59 24 83 1557175.1
14 79 115 924787.6
87 30 110 2062052.3
98 4 5 143146.7
85 36 83 1299099.9
64 59 102 1010534.7
24 16 45 860778.9
29 72 76 236838.5
43 79 110 1127350.4
67 49 63 353307.6
79 88 94 293234.0
97 86 114 733222.6
49 25 56 935174.3
34 89 102 400924.7
95 60 116 1476980.5
55 73 100 833984.8
43 28 109 2328922.6
85 4 113 2801986.3
22 53 80 831371.8
19 7 91 2082691.8
39 8 55 1262260.1
88 50 107 1453130.4
37 7 15 350964.2
55 25 77 1527567.3
26 2 80 2074650.0
37 101 105 255208.5
48 39 51 322170.7
86 72 110 910510.0
71 9 9 56589.7
50 27 64 937290.0
20 79 83 219365.2
41 4 119 2986174.0
94 26 93 1798370.1
83 30 88 1468223.2
26 51 95 1187872.6
8 3 107 2800218.6
23 43 67 593859.1
4 81 85 239754.0
83 12 62 1251827.0
92 44 95 1301806.5
71 20 84 1654472.1
33 88 106 441984.8
36 86 119 851738.7
8 11 81 1824883.4
79 20 25 199260.4
30 10 93 2157844.8
29 14 83 1707863.6
61 50 84 928590.4
84 7 119 2861938.2
22 41 89 1332590.4
43 38 48 286981.1
68 53 64 385780.0
23 2 119 2733150.6
41 49 63 476161.6
16 37 62 600029.5
31 41 65 643673.4
57 26 90 1676840.3
46 13 24 301724.5
43 64 119 1715852.1
22 34 35 126407.6
6 96 118 595001.8
19 26 106 2009194.1
87 38 57 557589.0
1 2 110 2753510.2
78 45 117 1868337.4
78 60 65 259535.6
91 91 110 568886.0
86 37 99 1524680.3
83 27 86 1543534.1
48 37 97 1416609.1
31 9 26 544731.8
33 101 109 253547.1
61 1 13 370193.8
17 55 110 1341984.4
26 13 77 1747603.5
67 38 57 591682.6
96 24 90 1636407.1
100 76 103 838292.9
89 9 81 1666143.4
13 88 114 766211.9
58 90 99 237757.8
70 16 110 2322600.1
97 54 79 754671.7
17 94 113 465576.9
5 70 71 104401.7
88 3 10 333887.3
60 45 101 1395126.4
46 50 72 632744.1
84 57 58 122930.8
64 17 73 1335035.0
9 40 67 640308.5
39 76 109 955881.7
95 37 57 541993.7
98 20 69 1541618.1
1 42 60 598790.6
26 27 62 1114671.3
34 39 53 553435.2
60 77 116 986890.0
30 73 83 387504.1
59 47 58 357210.6
8 17 84 1743064.3
17 19 78 1565065.5
75 71 97 716318.3
18 14 108 2385817.9
15 28 112 2029256.9
33 14 26 424021.5
87 33 94 1693198.4
80 88 105 521391.2
75 42 82 1124999.8
91 68 71 147003.1
91 9 120 2933109.0
17 22 35 428804.9
72 30 117 2310357.1
94 68 75 255327.5
51 20 23 134401.2
39 94 117 724309.3
64 27 53 750332.5
28 5 105 2609298.4
9 9 49 954648.0
4 6 53 1359137.9
21 34 70 1101779.6
6 9 64 1406242.4
2 57 68 332131.4
85 7 82 1937001.5
19 14 68 1333609.6
41 23 41 489468.4
43 31 73 1141344.0
29 58 90 899727.2
31 17 116 2473865.2
85 41 48 226037.5
69 6 53 1185276.5
64 6 106 2351369.2
34 13 101 2204190.5
86 6 101 2448200.7
31 69 105 1042226.8
45 24 43 524313.5
44 16 86 1901174.6
72 24 32 342311.5
73 59 61 188273.2
68 8 46 1023398.7
63 13 102 2298579.2
36 61 94 780357.1
61 62 109 1379516.9
18 40 75 931833.6
92 87 90 200454.6
50 3 110 2717058.8
11 17 98 2072302.8
38 38 113 1949550.3
41 78 113 933349.1
7 106 112 326282.1
47 27 84 1658062.5
55 23 117 2654898.1
47 21 55 1081139.9
31 50 118 1854711.8
47 33 41 378849.4
77 26 74 1239797.3
27 57 102 1257915.0
6 52 71 599503.1
76 26 80 1302869.0
83 23 107 2049584.1
4 109 110 106557.5
69 68 110 1126131.3
3 59 88 763551.3
50 18 79 1480771.1
96 8 26 641511.9
57 78 110 848286.8
57 27 84 1518698.1
69 9 106 2444678.0
87 2 25 739615.0
7 71 79 310134.1
71 2 89 2215951.7
33 3 51 1346992.3
77 2 50 1439786.0
77 90 98 236924.8
12 26 73 1229316.3
36 79 89 314155.6
46 28 45 512327.3
72 96 107 371227.5
15 30 46 416544.0
96 6 46 1202770.0
98 26 84 1717641.4
84 85 108 673605.9
4 55 74 702953.0
19 70 111 1088866.3
73 1 98 2402629.3
54 31 116 1854340.0
82 53 79 798575.4
46 56 120 1575076.1
76 24 32 299519.4
10 63 96 946019.9
84 12 85 2031641.9
89 26 46 507320.1
91 18 96 2213168.6
89 15 119 2281806.3
21 56 79 750255.1
22 28 31 183840.5
84 8 19 346995.5
58 76 83 242520.6
93 75 77 131875.0
61 79 110 966309.9
21 28 78 1406477.7
32 51 56 212619.6
100 1 54 1411804.3
27 58 75 540013.5
60 1 2 56778.8
63 30 110 2019027.9
63 49 67 554928.7
73 35 62 850822.2
71 1 84 2043549.6
28 6 85 2114540.1
6 15 117 2562084.1
54 14 19 223610.8
72 52 55 158381.9
50 25 112 2160865.9
48 9 96 2215960.3
25 1 101 2559341.1
43 54 114 1839439.3
19 51 52 60314.2
34 57 67 353413.0
66 21 53 981565.3
16 69 86 421920.8
26 17 52 971213.1
76 84 117 862486.3
90 17 61 1270191.5
91 17 32 463163.8
70 35 112 2034193.7
72 61 63 182327.9
1 37 52 466570.2
85 35 100 1788126.1
4 80 118 1083270.4
10 18 118 2648802.5
47 28 99 2031631.8
54 1 93 2124389.3
13 80 118 980096.8
88 68 93 692806.8
68 3 83 2091009.1
19 104 113 367539.8
4 113 120 189481.3
